id,clave_sat,state_id/id,name
cfd_mx.res_country_state_ciudad_12VER,12,VER,Orizaba
cfd_mx.res_country_state_ciudad_12ZAC,12,ZAC,Víctor Rosales
cfd_mx.res_country_state_ciudad_13COA,13,COA,Francisco I. Madero (Chávez)
cfd_mx.res_country_state_ciudad_13CHH,13,CHH,Manuel Ojinaga
cfd_mx.res_country_state_ciudad_13CHP,13,CHP,Mapastepec
cfd_mx.res_country_state_ciudad_13DIF,13,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_13GRO,13,GRO,Cutzamala de Pinzón
cfd_mx.res_country_state_ciudad_13GUA,13,GUA,Santiago Maravatío
cfd_mx.res_country_state_ciudad_13HID,13,HID,Tepeji del Rio
cfd_mx.res_country_state_ciudad_13JAL,13,JAL,Tuxpan
cfd_mx.res_country_state_ciudad_13MEX,13,MEX,Tepotzotlán
cfd_mx.res_country_state_ciudad_13MIC,13,MIC,Paracho de Verduzco
cfd_mx.res_country_state_ciudad_13NAY,13,NAY,Las Varas
cfd_mx.res_country_state_ciudad_13NLE,13,NLE,Hualahuises
cfd_mx.res_country_state_ciudad_13OAX,13,OAX,Bahias de Huatulco
cfd_mx.res_country_state_ciudad_13PUE,13,PUE,Tecamachalco
cfd_mx.res_country_state_ciudad_13SIN,13,SIN,Sinaloa de Leyva
cfd_mx.res_country_state_ciudad_13SLP,13,SLP,Ciudad del Maíz
cfd_mx.res_country_state_ciudad_13SON,13,SON,Sonoita
cfd_mx.res_country_state_ciudad_13TAB,13,TAB,Huimanguillo
cfd_mx.res_country_state_ciudad_13TAM,13,TAM,Jaumave
cfd_mx.res_country_state_ciudad_13VER,13,VER,Papantla de Olarte
cfd_mx.res_country_state_ciudad_13ZAC,13,ZAC,Valparaíso
cfd_mx.res_country_state_ciudad_14COA,14,COA,Cuatro Ciénegas de Carranza
cfd_mx.res_country_state_ciudad_14CHH,14,CHH,Bachíniva
cfd_mx.res_country_state_ciudad_14CHP,14,CHP,Las Rosas
cfd_mx.res_country_state_ciudad_14DIF,14,DIF,Ciudad de México
cfd_mx.res_country_state_ciudad_14GRO,14,GRO,Coyuca de Catalán
cfd_mx.res_country_state_ciudad_14GUA,14,GUA,Romita
cfd_mx.res_country_state_ciudad_14HID,14,HID,Cruz Azul
cfd_mx.res_country_state_ciudad_14JAL,14,JAL,Tototlán
cfd_mx.res_country_state_ciudad_14MEX,14,MEX,Tlalnepantla de Baz
cfd_mx.res_country_state_ciudad_14MIC,14,MIC,Tangancícuaro de Arista
cfd_mx.res_country_state_ciudad_14NAY,14,NAY,Xalisco
cfd_mx.res_country_state_ciudad_14OAX,14,OAX,Putla Villa de Guerrero
cfd_mx.res_country_state_ciudad_14PUE,14,PUE,Zacatlán
